"","student_id","course_id","pre_score","post_score","institution_id","year","term","instructor","male","female","parent_degree","course_use_las","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_13","post_14","post_15","post_16","post_17","post_18"
"1138","70939","1631",NA,61.111111111111,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","b","a","c","b","c","d","c","b","d","c","b","b","a","d","d","a"
"1139","70940","1631",22.222222222222,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","a","c","a","d","b","d","e","c","a","d","b","c","c","a","b","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","70941","1631",22.222222222222,33.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","e","b","f","b","d","a","c","c","c","b","e","c","d","e","f","d","d","d","c","e","a","a","d","a","b","c","c","b","b","d","d","c","d"
"1141","70948","1631",33.333333333333,22.222222222222,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","c","b","f","a","a","d","c","a","e","a","b","a","c","d","f","a","d","c","e","b","b","a","d","c","b","e","a","b","a","a","a","e","a"
"1142","70949","1631",NA,72.222222222222,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","b","c","d","c","b","d","b","c","b","b","d","f","b"
"1143","70950","1631",16.666666666667,38.888888888889,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","d","d","d","b","a","e","e","b","e","a","e","b","d","b","f","d","c","c","a","b","a","a","c","a","b","d","b","a","b","a","d","d","a"
"1144","70951","1631",NA,38.888888888889,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a","c","b","c","a","a","d","c","d","d","a","b","a","a","b","f","a"
"1145","70952","1631",NA,66.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","b","b","c","a","c","a","c","b","e","a","b","b","b","d","a","a"
"1146","70957","1631",44.444444444444,61.111111111111,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","a","c","b","c","c","e","b","d","a","b","a","b","d","f","a","c","b","c","c","a","c","d","c","b","d","a","b","a","b","d","b","a"
"1147","62181","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","e","c","b","b","a","d","c","b","c","c","b","b","b","b","c","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","70958","1631",27.777777777778,33.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","a","a","c","b","c","a","c","c","d","a","b","a","d","e","f","d","d","e","a","c","b","a","c","c","a","d","d","b","b","d","d","d","a"
"1149","70959","1631",77.777777777778,83.333333333333,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","a","b","b","c","a","c","d","c","b","d","b","b","b","b","d","f","a","b","b","b","c","a","c","d","c","b","d","b","b","b","b","d","f","a"
"1150","70966","1631",NA,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","e","e","b","b","b","b","e","b","d","c","d","a","a","d","a","f","d","b","c","c","b","b","b","d","b","a","c","c","c","b","c","a","b","b"
"1151","70968","1631",72.222222222222,72.222222222222,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","a","b","c","a","c","d","c","b","c","a","b","b","b","d","a","c","d","a","b","e","a","c","d","c","b","d","b","b","a","b","d","a","c"
"1152","70970","1631",33.333333333333,33.333333333333,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","a","c","d","a","a","b","c","b","c","b","c","a","a","b","f","c","c","a","d","b","a","c","a","c","a","d","a","c","a","b","c","e","a"
"1153","70971","1631",44.444444444444,61.111111111111,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","b","e","b","c","d","c","c","c","b","b","b","c","d","b","b","b","b","b","e","b","c","d","e","b","d","b","b","b","c","d","e","a"
"1154","70972","1631",NA,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","c","b","e","b","b","e","e","c","c","e","c","b","d","b","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","70973","1631",NA,55.555555555556,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","e","b","e","b","b","d","c","b","d","b","b","b","b","d","d","a"
"1156","70974","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","e","b","f","a","d","e","c","b","e","e","e","c","a","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","70975","1631",22.222222222222,55.555555555556,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","e","c","b","a","c","e","c","e","e","a","e","c","d","b","f","d","c","d","b","b","a","c","d","a","b","d","a","d","a","a","d","a","b"
"1158","70976","1631",NA,16.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e","e","a","d","b","a","b","a","d","b","c","b","b","b","b","c","b"
"1159","70978","1631",22.222222222222,33.333333333333,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","d","b","d","b","d","d","c","c","c","a","e","c","d","b","d","a","a","b","c","d","a","a","d","c","c","c","a","b","a","a","d","b","a"
"1160","70983","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","a","a","c","a","c","d","c","b","c","a","b","a","a","d","e","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","70982","1631",16.666666666667,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","e","e","c","b","d","a","a","b","c","a","e","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","70984","1631",33.333333333333,33.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","e","d","e","a","d","d","d","b","e","a","e","b","d","e","f","d","b","e","a","e","a","a","e","e","d","e","e","b","a","b","d","f","c"
"1163","70985","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","a","f","a","c","c","c","b","c","a","e","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","70986","1631",22.222222222222,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","e","b","c","b","d","c","b","a","c","a","d","c","a","b","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","70987","1631",NA,16.666666666667,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","e","e","e","b","b","e","e","a","e","a","e","b","d","d","f","a"
"1166","70988","1631",44.444444444444,38.888888888889,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","a","c","a","a","d","c","e","d","b","c","a","b","b","c","a","c","e","a","c","a","d","d","c","a","c","b","c","a","b","c","d","b"
"1167","70989","1631",72.222222222222,83.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","b","b","f","a","c","d","c","b","d","b","b","a","a","d","a","c","b","b","b","c","b","c","d","c","b","d","b","c","b","a","d","a","c"
"1168","70991","1631",61.111111111111,66.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","b","a","f","a","c","d","c","b","c","a","c","b","b","d","e","a","a","b","b","c","a","c","d","c","b","c","a","c","b","b","d","e","a"
"1169","70994","1631",72.222222222222,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","b","c","a","c","d","c","b","d","a","d","a","b","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","70995","1631",22.222222222222,44.444444444444,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","e","b","f","a","d","e","c","e","e","e","e","a","d","b","f","d","c","d","b","c","a","a","d","b","b","b","b","a","a","a","d","d","a"
"1171","70996","1631",27.777777777778,27.777777777778,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","a","a","c","f","a","d","a","e","b","d","a","b","a","a","d","b","a","d","a","c","f","a","c","e","c","a","c","a","c","a","a","d","b","a"
"1172","70998","1631",22.222222222222,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","d","c","f","b","a","d","f","b","d","a","c","a","a","e","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","70999","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","b","b","b","a","a","e","c","b","b","a","e","a","c","a","e","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","71000","1631",72.222222222222,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","a","b","b","c","b","c","d","c","b","c","b","b","b","b","d","c","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","71003","1631",33.333333333333,55.555555555556,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","e","a","c","b","d","d","c","c","d","a","b","c","d","d","f","d","c","b","a","c","b","c","d","c","b","d","b","b","a","a","d","e","a"
"1176","71005","1631",16.666666666667,33.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","e","a","e","f","b","d","e","b","b","d","a","b","c","d","e","f","d","d","d","c","c","a","d","e","c","b","e","a","b","a","d","d","f","d"
"1177","71006","1631",50,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","d","b","c","a","c","d","a","b","d","a","b","a","a","d","e","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","71007","1631",NA,66.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","b","a","a","a","a","d","c","b","d","b","d","b","b","d","b","a"
"1179","71008","1631",50,50,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","b","b","d","b","c","d","c","a","d","a","d","a","a","a","a","a","c","c","b","c","b","c","d","c","b","d","a","b","b","d","e","d","d"
"1180","71010","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","a","b","c","a","c","b","c","b","c","d","c","a","b","b","b","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","71012","1631",44.444444444444,11.111111111111,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","b","b","b","b","c","a","c","b","c","a","b","b","a","b","c","b","d","a","a","d","b","a","d","e","a","b","a","c","a","a","b","e","b"
"1182","71013","1631",NA,22.222222222222,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","c","c","a","b","a","d","b","d","a","a","a","b","a","d","e","a"
"1183","71014","1631",NA,22.222222222222,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","c","a","a","a","a","b","a","c","a","c","a","c","d","c","a"
"1184","71015","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","e","c","d","b","a","e","c","b","d","b","b","a","a","d","e","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","71016","1631",NA,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","e","d","e","b","a","c","c","b","d","c","c","b","c","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","71017","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","d","a","c","a","d","d","e","c","e","a","e","b","d","a","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","71018","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","a","c","f","a","a","d","b","b","b","c","d","a","b","c","e","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","71019","1631",44.444444444444,44.444444444444,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","e","b","a","a","c","c","c","b","d","a","c","a","d","d","f","d","c","c","b","f","a","c","c","c","e","d","e","b","b","b","b","f","a"
"1189","71021","1631",16.666666666667,22.222222222222,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","c","e","b","b","a","e","c","b","e","e","a","c","d","e","f","d","c","d","b","d","b","d","e","c","e","e","e","e","a","d","d","e","a"
"1190","71022","1631",50,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","c","a","f","a","a","d","c","b","d","b","b","b","b","a","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","71023","1631",55.555555555556,38.888888888889,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","b","c","a","c","c","c","b","d","c","d","a","a","c","e","d","d","a","a","c","a","c","d","e","d","d","a","c","a","c","d","e","a"
"1192","71024","1631",22.222222222222,50,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","c","b","b","b","a","e","c","d","e","a","e","b","d","e","f","d","c","b","b","e","a","d","d","c","a","c","b","c","b","d","d","e","a"
"1193","71025","1631",NA,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","b","a","c","c","b","b","a","d","a","c","a","d","a","c","a","c","b","c","a","d","c","b","b","c","b","d","a","c","b","b","b","c","d","c"
"1194","71026","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","a","b","c","b","a","a","c","b","d","a","e","c","c","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","71028","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","b","f","b","a","d","c","b","d","b","e","a","a","d","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","71029","1631",83.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","b","b","c","a","c","d","c","b","d","a","b","b","b","d","f","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","71030","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","a","d","a","a","d","c","b","d","b","e","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","71031","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","d","d","b","b","c","d","d","b","e","a","e","a","d","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","71032","1631",44.444444444444,38.888888888889,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","d","b","f","b","d","d","c","b","d","a","b","b","a","d","f","a","a","a","c","e","b","a","d","c","b","c","a","b","b","a","d","a","a"
"1200","71034","1631",NA,72.222222222222,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","b","b","c","a","c","d","c","b","d","a","d","a","b","d","e","a"
"1201","71035","1631",5.5555555555556,16.666666666667,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","e","e","b","a","c","e","d","e","a","e","c","d","e","f","d","d","e","c","f","b","a","d","a","a","e","a","e","a","a","d","f","d"
"1202","71036","1631",NA,27.777777777778,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","c","a","b","b","a","e","c","a","d","a","c","a","a","d","d","a"
"1203","71038","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","e","b","a","a","a","d","e","c","e","e","a","b","d","c","e","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","71039","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","c","c","c","a","a","a","b","b","b","b","e","a","d","b","c","a","d","c","a","b","a","a","c","c","b","a","c","b","b","a","d","d","a"
"1205","71041","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","b","c","c","e","b","d","a","c","b","d","b","c","b","c","d","f","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","71043","1631",22.222222222222,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","d","a","e","b","d","d","c","b","c","a","b","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","71045","1631",NA,50,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","b","a","c","a","a","d","c","b","d","a","a","a","d","d","e","a"
"1208","71046","1631",27.777777777778,66.666666666667,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","c","c","b","a","d","e","a","e","a","c","a","d","a","b","c","b","b","b","b","a","c","d","c","b","d","b","c","a","b","a","d","a"
"1209","71048","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","b","c","e","b","a","e","c","b","c","b","c","a","c","d","b","a","a","a","c","f","b","a","d","b","d","e","e","a","c","c","a","c","d"
"1210","71049","1631",44.444444444444,55.555555555556,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","e","b","b","a","c","d","e","b","c","a","d","c","d","d","f","d","c","e","b","c","a","c","c","e","b","c","a","d","b","d","d","f","c"
"1211","71052","1631",NA,61.111111111111,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","b","b","c","a","c","d","c","d","d","b","c","a","d","c","f","a"
"1212","71053","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","e","b","f","a","c","d","c","c","d","a","e","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","71054","1631",27.777777777778,55.555555555556,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","e","d","b","b","d","d","e","b","d","d","b","c","a","a","a","b","b","b","b","c","b","d","d","a","b","d","b","b","a","a","d","f","a"
"1214","71055","1631",55.555555555556,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","b","c","c","c","a","a","d","c","b","c","a","d","a","b","d","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","71056","1631",50,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","b","b","f","b","a","c","c","b","d","b","c","b","d","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","71060","1631",11.111111111111,50,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","e","e","f","b","d","e","a","a","e","a","b","c","d","d","f","d","c","c","b","d","a","c","e","c","b","e","a","a","b","a","d","e","c"
"1217","71062","1631",72.222222222222,44.444444444444,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","b","c","a","c","d","c","b","d","a","d","b","a","d","e","a","c","b","b","d","b","a","d","b","b","d","a","c","a","a","d","a","a"
"1218","71065","1631",16.666666666667,NA,"72",2019,"Fall","Martina Bode",0,0,NA,"Y","c","c","c","d","b","d","e","d","b","d","c","c","c","d","e","e","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","71066","1631",22.222222222222,38.888888888889,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","a","c","b","b","a","d","d","c","d","a","b","b","a","a","e","a","d","a","b","d","b","a","d","c","b","d","a","e","a","a","d","e","a"
"1220","71069","1631",50,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","b","b","e","e","a","c","e","c","b","e","b","a","c","d","d","f","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","71071","1631",38.888888888889,44.444444444444,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","b","c","b","c","b","c","c","c","a","d","b","a","e","e","a","c","c","d","f","b","c","d","c","b","d","b","b","a","d","d","e","b"
"1222","71073","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","c","b","d","a","d","d","a","b","e","e","d","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","71075","1631",NA,44.444444444444,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","c","d","d","e","b","d","b","a","c","d","a","e","a"
"1224","71202","1631",44.444444444444,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","b","b","b","f","b","d","d","c","e","d","b","e","a","a","a","f","a","e","e","b","d","a","c","d","c","d","d","b","b","b","c","d","f","b"
"1225","71076","1631",NA,66.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","a","c","d","c","c","d","b","c","b","b","b","e","a"
"1226","71077","1631",38.888888888889,27.777777777778,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","c","c","f","b","a","e","c","b","d","b","c","b","b","e","f","d","c","c","c","b","b","a","a","e","b","e","a","d","b","d","d","e","a"
"1227","71079","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","a","b","a","b","c","d","c","b","c","a","a","a","a","e","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","71080","1631",NA,44.444444444444,"72",2019,"Fall","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","b","a","c","d","c","b","c","a","b","a","a","d","c","a"
"1229","71081","1631",38.888888888889,33.333333333333,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","d","d","b","f","a","a","d","e","b","d","a","c","a","a","d","d","a","b","c","c","e","a","a","d","b","d","a","b","b","a","a","b","a","a"
"1230","71082","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","a","b","c","a","a","c","e","c","c","c","a","e","c","c","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","71083","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","a","a","a","c","b","a","c","c","b","d","c","c","a","c","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","71084","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","c","b","e","a","d","c","a","c","c","c","d","b","c","b","d","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","71086","1631",27.777777777778,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","a","a","a","e","b","d","d","c","a","c","c","c","b","d","d","e","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","71088","1631",33.333333333333,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","e","a","b","b","c","d","e","b","c","a","c","b","c","d","b","b","c","c","c","c","b","b","c","e","a","e","b","c","a","b","c","b","d"
"1235","71089","1631",22.222222222222,27.777777777778,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","a","d","f","b","a","a","a","b","c","b","c","b","c","e","c","d","c","d","d","c","b","c","e","d","a","d","a","b","a","a","a","a","a"
"1236","71090","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","c","a","f","a","a","d","c","b","d","b","b","a","d","a","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","71091","1631",33.333333333333,11.111111111111,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","b","b","d","a","c","e","e","a","e","c","c","b","d","e","f","d","d","c","d","b","b","a","a","f","b","e","d","a","a","a","e","f","a"
"1238","71092","1631",50,66.666666666667,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","c","c","f","a","d","c","c","b","d","b","b","b","a","d","f","c","c","c","b","c","a","c","d","c","b","d","a","b","b","a","d","a","a"
"1239","71093","1631",NA,77.777777777778,"72",2019,"Fall","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","e","b","c","a","c","d","c","b","d","b","b","b","b","d","f","a"
"1240","71095","1631",33.333333333333,33.333333333333,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","c","b","b","f","a","a","e","b","d","e","b","a","c","a","b","f","c","c","d","b","b","b","c","d","e","d","c","b","c","b","a","b","c","b"
"1241","71098","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","a","c","b","e","b","b","d","c","b","c","b","c","a","a","d","d","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","71099","1631",38.888888888889,NA,"72",2019,"Fall","Martina Bode",1,0,NA,"Y","d","b","b","f","b","c","c","b","b","d","a","b","c","c","d","e","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","71100","1631",50,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","d","b","f","b","c","d","c","b","d","a","b","b","d","d","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","71101","1631",50,NA,"72",2019,"Fall","Martina Bode",0,1,NA,"Y","c","a","b","b","a","d","d","c","b","d","b","b","b","c","e","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
